Name,Rating,Number of Reviews,Latitude,Longitude,Search Query,UTC_Time,CenterLat,CenterLon,Distance_m
Conference Center and Historic Lobby,5.0,,38.8488678,-77.0413481,Conference Center,38.836359,-77.048358,1517.6
NRL Conference Center,4.3,2,38.8251446,-77.0255112,Conference Center,38.836359,-77.048358,2339.2
"AMA Conference Center Washington, DC",4.5,2,38.8527297,-77.0484533,Conference Center,38.836359,-77.048358,1820.3
Walter E. Washington Convention Center,4.5,"9,07",38.9048838,-77.0229934,Conference Center,38.836359,-77.048358,7929.7
Renaissance Arlington Capital View Hotel,4.3,"1,01",38.8478104,-77.0514267,Conference Center,38.836359,-77.048358,1300.7
Holiday Inn National Airport/Crystal City by IHG,4.0,"2,69",38.8494446,-77.0532668,Conference Center,38.836359,-77.048358,1515.9
Conference Center and Historic Lobby,5.0,,38.8488678,-77.0413481,Conference Center,38.836359,-77.028358,1788.9
NRL Conference Center,4.3,2,38.8251446,-77.0255112,Conference Center,38.836359,-77.028358,1271.2
"AMA Conference Center Washington, DC",4.5,2,38.8527297,-77.0484533,Conference Center,38.836359,-77.028358,2518.4
Walter E. Washington Convention Center,4.5,"9,07",38.9048838,-77.0229934,Conference Center,38.836359,-77.028358,7633.7
Renaissance Arlington Capital View Hotel,4.3,"1,01",38.8478104,-77.0514267,Conference Center,38.836359,-77.028358,2369.2
Hyatt Regency Crystal City at Reagan National Airport,4.3,"3,62",38.8488621,-77.0516791,Conference Center,38.836359,-77.028358,2452.0
AUSA Conference & Event Center,4.7,3,38.8908054,-77.0881445,Conference Center,38.836359,-77.028358,7965.4
The White House Conference Center,4.0,5,38.8995065,-77.0381579,Conference Center,38.836359,-77.028358,7072.7
Holiday Inn National Airport/Crystal City by IHG,4.0,"2,69",38.8494446,-77.0532668,Conference Center,38.836359,-77.028358,2602.1
The Hampton Conference Center,4.3,32,38.8878831,-76.8662153,Conference Center,38.836359,-77.028358,15162.8
"AMA Conference Center Washington, DC",4.5,2,38.8527297,-77.0484533,Conference Center,38.856359,-77.048358,403.7
Conference Center and Historic Lobby,5.0,,38.8488678,-77.0413481,Conference Center,38.856359,-77.048358,1030.7
Walter E. Washington Convention Center,4.5,"9,07",38.9048838,-77.0229934,Conference Center,38.856359,-77.048358,5825.3
"Crowne Plaza Crystal City-Washington, D.C. by IHG",4.1,"2,16",38.860565,-77.050201,Conference Center,38.856359,-77.048358,494.1
AUSA Conference & Event Center,4.7,3,38.8908054,-77.0881445,Conference Center,38.856359,-77.048358,5151.1
Renaissance Arlington Capital View Hotel,4.3,"1,01",38.8478104,-77.0514267,Conference Center,38.856359,-77.048358,987.0
