Name,Rating,Number of Reviews,Latitude,Longitude,Search Query,UTC_Time,CenterLat,CenterLon,Distance_m
,4.3,(156),38.8633738,-77.0630541,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,1492.5
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,3375.2
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,5043.5
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,3356.7
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,6233.1
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,5210.9
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,9752.9
,4.5,(32),38.8468564,-76.9910452,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,5074.3
,4.2,"(1,197)",38.8885417,-76.9754833,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,7253.1
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,4694.0
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,3369.1
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,2435.1
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,2431.5
,4.5,(32),38.8468564,-76.9910452,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,3399.5
,4.6,"(3,880)",38.8684009,-77.0128693,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,1895.1
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,7110.5
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,4657.2
,4.2,"(1,197)",38.8885417,-76.9754833,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,5810.2
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-17T15:45:22.909168,38.856359,-77.028358,10517.0
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,3398.0
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,2445.1
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,2414.4
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,3409.8
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,4293.1
,4.3,(156),38.8633738,-77.0630541,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,1924.5
,4.6,"(7,171)",38.8800674,-77.0260611,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,1973.7
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,5920.6
,,·,38.9045361,-77.0323652,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,3425.3
,4.2,(71),38.8798389,-77.0268546,Arena,2026-01-17T15:45:40.981730,38.876359,-77.048358,1901.2
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,2510.4
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,719.2
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,689.4
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,2482.8
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,4579.4
,,·,38.8778218,-77.0213725,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,626.2
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,5489.5
,4.6,"(7,171)",38.8800674,-77.0260611,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,457.8
,4.6,"(14,130)",38.8730102,-77.0074329,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,1849.3
,,·,38.9045361,-77.0323652,Arena,2026-01-17T15:45:59.189237,38.876359,-77.028358,3152.3
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,2388.5
,,·,38.9045361,-77.0323652,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,1655.9
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,2810.8
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,2447.8
,4.5,(291),38.8978433,-77.049338,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,185.5
,3.0,(2),38.9016906,-77.0485124,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,593.0
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,3233.6
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,3206.6
,3.8,(4),38.8978091,-77.0492378,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,178.3
,,·,38.9045067,-77.0617462,Arena,2026-01-17T15:46:17.589501,38.896359,-77.048358,1470.7
Capital One Arena,4.5,"(15,847)",38.8981675,-77.0208568,Arena,38.836359,-77.048358,7273.5
CareFirst Arena,4.4,(534),38.8469016,-76.9913962,Arena,38.836359,-77.048358,5070.7
McDonough Arena,4.7,(55),38.9076464,-77.0774221,Arena,38.836359,-77.048358,8316.5
Arena Stage at the Mead Center for American Theater,4.8,"(1,749)",38.8773022,-77.0201384,Arena,38.836359,-77.048358,5167.0
Carefirst Arena,4.5,(32),38.8468564,-76.9910452,Arena,38.836359,-77.048358,5099.2
Arena Stage,4.4,(20),38.8773521,-77.0204966,Arena,38.836359,-77.048358,5157.3
CapitalOne Arena Media Entrance,4.5,(24),38.8977493,-77.0201295,Arena,38.836359,-77.048358,7250.6
Bender Arena,4.4,(149),38.9378426,-77.0900614,Arena,38.836359,-77.048358,11847.7
